word,bits,freq
swees,3.716594,5.225590
sweet,4.341777,280630.450640
sweir,5.095931,38.889480
swell,4.1055255,44497.399670
swelt,4.9083323,33.187364
swept,4.665877,101529.553920
swerf,4.468874,2.622414
sweys,3.9642138,1.781607
swies,4.5461597,1.555100
swift,4.2299156,55344.749558
swigs,3.7901788,281.618213
swile,5.114816,8.948032
swill,3.9484353,1580.569485
swims,3.8908148,5079.742735
swine,5.0678616,36836.459872
swing,4.3145924,78861.657058
swink,4.335591,48.901783
swipe,4.8705235,3459.830816
swire,5.2063637,21.525806
swirl,4.7944317,9061.543020
swish,3.6707036,2975.110204
swiss,3.2799914,674.142391
swith,4.4592004,101.506953
swits,4.142886,5.929613
swive,4.467091,58.800411
swizz,3.0838718,10.833920
swobs,3.799465,2.451040
swole,5.1401772,56.382178
swoll,3.9887826,27.969176
swoln,4.7313223,503.125781
swoon,3.9771667,3982.168454
swoop,3.7587261,4965.979863
swops,3.938239,27.834222
swopt,4.5538363,8.710143
sword,4.745224,156865.589344
swore,5.231841,33747.687236
sworn,4.8273234,87120.623051
swots,4.1809926,36.398969
swoun,4.5830035,12.945176
swung,4.092503,57746.582805
sybbe,4.007996,6.203723
sybil,4.605827,213.742060
syboe,4.9976044,1.623806
sybow,4.123774,2.251426
sycee,4.370808,202.499432
syces,4.4124274,101.412593
sycon,4.6955023,11.536848
syeds,4.3380284,5.377592
syens,4.5051675,2.406765
syker,4.9807715,11.126657
sykes,4.292808,51.594975
sylis,4.3910503,19.050549
sylph,4.381072,601.476199
sylva,4.5443273,117.873253
symar,5.090628,6.576194
synch,4.2794967,1081.359783
syncs,3.982375,159.819085
synds,4.060376,2.952429
syned,5.0935626,7.264851
synes,4.6657968,62.818018
synod,4.85513,10963.867858
synth,4.57603,1035.137360
syped,4.8659134,0.0
sypes,4.4412403,3.636402
syphs,3.6986167,1.194956
syrah,5.0839996,138.046147
syren,5.406731,516.109712
syrup,4.650784,33465.861413
sysop,3.9793444,121.879768
sythe,4.8945074,93.452694
syver,4.7418957,5.284908
taals,4.9256706,7.304915
taata,3.005024,29.978533
tabac,3.882809,298.594641
tabby,3.7839127,1605.831690
taber,5.301262,101.058219
tabes,5.6417513,2854.520171
tabid,4.8085933,86.941134
tabis,5.3735347,14.966599
tabla,4.1520395,651.192932
table,5.2147384,1198842.556711
tabls,5.2773576,56.099921
taboo,4.115505,13177.930758
tabor,5.0408387,794.177014
tabos,5.346114,2.411178
tabun,4.657329,182.512190
tabus,5.1258326,378.558928
tacan,4.245122,44.030328
taces,5.7365093,95.989642
tacet,4.548525,92.895387
tache,4.9581313,397.746998
tachi,4.6042757,172.710643
tacho,4.6300206,101.759752
tachs,5.013621,21.521675
tacit,4.267732,19202.171353
tacks,4.995813,5311.333549
tacky,4.389794,2938.557428
tacos,5.441507,1598.790149
tacts,4.594639,813.414694
tadah,4.059114,6.140403
taels,5.8821,3271.492922
taffy,3.6030478,865.746277
tafia,4.0808544,105.212614
taggy,3.8164108,6.774687
tagma,3.9142852,58.186407
tagua,4.0062847,131.145573
tahas,4.6267023,4.757552
tahrs,5.3879857,9.980720
taiga,4.274623,1748.303195
taigs,5.39798,4.891281
taiko,4.955348,237.920584
tails,5.7481904,33411.369855
tains,5.705937,3644.987691
taint,4.5032935,11816.972974
taira,4.7335763,27.263611
taish,5.221785,5.462210
taits,4.970259,8.999986
tajes,5.22073,3.152483
takas,4.603698,77.374106
taken,5.1478724,2717839.903884
taker,5.264119,8604.097900
takes,5.607869,744939.504221
takhi,4.5085034,10.422241
takht,3.7246187,63.763014
takin,4.88178,3210.575211
takis,5.356987,99.842718
takky,3.7828846,0.0
talak,4.1865854,95.499044
talaq,3.6973927,383.352013
talar,4.644637,699.140555
talas,4.987713,159.382032
talcs,5.3777924,382.602363
talcy,4.778088,29.411578
talea,4.8939,65.471486
taler,5.641954,214.144688
tales,6.0141816,84079.566001
talik,4.9467335,46.414913
talks,5.2842917,121099.455701
talky,4.678201,308.594812
talls,4.8767815,132.382518
tally,4.2686706,14489.416135
talma,4.2720337,25.837147
talon,5.228902,1108.624105
talpa,4.2849727,62.565401
taluk,4.6954374,2829.784551
talus,5.4973884,5520.830798
tamal,4.2787232,60.610178
tamas,4.7522674,527.219263
tamed,5.169479,7833.559643
tamer,5.4272027,1726.054498
tames,5.7752895,596.167870
tamin,5.027423,77.238748
tamis,5.5090585,45.920263
tammy,3.948287,139.699209
tamps,5.161118,214.365674
tanas,4.969335,64.910569
tanga,4.1415443,126.440703
tangi,4.848019,264.832992
tango,4.872774,3019.383456
tangs,5.263923,480.911727
tangy,4.6621113,1657.458792
tanhs,5.28914,2.015604
tania,4.600804,95.887957
tanka,4.139359,596.349219
tanks,5.2612514,132402.000929
tanky,4.6562304,12.663378
tanna,3.7106757,100.867611
tansu,5.1895604,46.688756
tansy,5.1985087,667.306939
tante,4.789114,443.065376
tanti,4.431562,454.432017
tanto,4.455911,4857.823460
tanty,4.2413197,5.842489
tapas,4.740314,1804.875875
taped,5.1497,12804.098620
tapen,5.2935934,19.309912
taper,5.4146023,18918.364661
tapes,5.7585773,42394.693551
tapet,4.563119,15.577498
tapir,5.1817484,1155.710537
tapis,5.4941792,492.441813
tappa,3.4185042,225.740162
tapus,5.2489448,60.316568
taras,5.1410728,42.168106
tardo,5.2279797,121.898835
tards,5.6031804,48.214766
tardy,5.011405,7986.568993
tared,5.5650916,1454.175794
tares,6.1593738,4001.689921
targa,4.3329406,31.016612
targe,5.391525,786.777196
tarka,4.321742,124.402670
tarns,5.761121,641.478817
taroc,5.152795,6.804158
tarok,5.083096,9.345936
taros,5.870533,118.594682
tarot,4.6765747,1289.775025
tarps,5.5651145,633.976913
tarre,4.982819,79.660432
tarry,4.439576,8038.602813
tarse,5.9127264,44.943881
tarsi,5.5890713,10076.172570
tarte,4.97105,209.459554
tarts,5.0211983,2828.803928
tarty,4.4265213,155.474480
tarzy,4.464642,1.253354
tasar,4.873178,226.435175
tasca,4.44687,52.231083
tased,5.596546,54.334181
taser,5.8605776,249.056900
tases,5.225095,119.294210
tasks,4.498409,232615.321622
tassa,3.9490247,99.964932
tasse,4.9955287,223.230507
tasso,4.689448,80.928481
taste,5.0009146,281278.398701
tasto,4.679442,122.132149
tasty,4.4368057,9913.375806
tatar,3.861443,49.760657
tater,4.8594728,256.706148
tates,5.1996603,3547.315100
taths,4.504217,4.894587
tatie,4.853429,18.759742
tatou,4.2443485,75.698911
tatts,4.038123,30.919679
tatty,3.4454486,735.702620
tatus,4.690699,181.183408
taube,5.0435395,17.566647
tauld,4.944218,194.473469
taunt,4.277041,5344.058328
tauon,5.090258,25.210691
taupe,5.183353,509.614129
tauts,4.741596,6.832557
tauty,4.131583,3.179347
tavah,3.6359422,1.607123
tavas,4.361189,6.177655
taver,5.0295577,28.386303
tawaf,3.4994855,64.958309
tawai,4.038498,11.191152
tawas,4.4678354,11.894302
tawed,4.890616,140.744814
tawer,5.149384,11.433677
tawie,5.1299467,1.554234
tawny,4.497189,8739.513332
tawse,5.2415743,94.916672
tawts,4.3495026,1.486680
taxed,4.6117277,68148.226743
taxer,4.8699255,162.620468
taxes,5.211517,556967.835016
taxis,4.948757,8070.126264
taxol,4.4699683,995.553921
taxon,4.4495296,6251.570059
taxor,4.6156197,14.229218
taxus,4.7057824,185.650043
tayra,4.3597345,28.625912
tazza,2.8419828,170.313045
tazze,3.909267,37.981893
teach,4.871774,244350.664983
teade,4.6577096,10.694733
teads,5.6826367,28.394054
teaed,4.695999,6.831805
teaks,5.516693,33.054108
teals,5.8875914,244.050132
teams,5.641958,128955.826622
tears,5.9892564,223045.591403
teary,5.378089,1332.002780
tease,5.038923,11550.859593
teats,5.105154,3239.459429
teaze,4.126313,239.260484
techs,4.9638634,1200.916112
techy,4.359412,72.382653
tecta,4.37608,356.465650
tecum,4.470586,3244.943617
teddy,3.9414442,3853.150844
teels,4.8995137,47.301072
teems,4.653781,1895.349225
teend,4.2879004,6.504953
teene,3.8376625,55.967576
teens,4.8674536,23908.383403
teeny,4.2609916,1093.795768
teers,5.002771,361.957221
teeth,3.4024034,298574.699617
teets,4.11642,22.927265
teffs,4.1657825,1.820030
teggs,4.3806643,4.164818
tegua,4.870974,3.830762
tegus,5.0788245,18.621623
tehee,3.5253072,48.551493
tehrs,5.3391953,2.997602
teiid,4.35205,37.066524
teils,5.711403,80.219265
teind,5.0917144,382.582357
teins,5.6675496,235.908463
tekke,3.3163488,162.877567
telae,4.8833795,14.811939
telco,4.9772363,605.900290
teles,5.0155735,179.077420
telex,3.8193152,8649.383825
telia,5.49502,268.536449
telic,4.958447,793.656402
tells,4.8357196,254623.077799
telly,4.221375,1522.137701
teloi,5.2584,24.722810
telos,5.698579,2049.783099
temed,4.170971,21.661894
temes,4.7755394,27.375536
tempi,4.705195,1219.238201
tempo,4.747905,22213.672607
temps,5.111928,7558.495242
tempt,3.9108253,16918.325356
temse,4.5270624,13.336590
tench,4.55952,832.697783
tends,5.367511,176585.563972
tendu,4.7375193,215.470925
tenes,4.9916472,78.654398
tenet,3.805903,8483.997457
tenge,4.204631,151.797760
tenia,5.471794,472.770590
tenne,3.7793572,534.151992
tenno,4.4335527,109.965054
tenny,4.1817813,13.188501
tenon,4.440662,2193.592203
tenor,5.340645,35436.557669
tense,4.745931,63096.134726
tenth,4.0794783,101087.964179
tents,4.794314,40965.033124
tenty,4.1889954,18.778635
tenue,4.410595,681.043470
tepal,5.184149,157.571278
tepas,5.6432705,4.082203
tepee,3.6365566,1526.197209
tepid,4.856068,5446.137176
tepoy,4.8192286,3.658792
terai,5.616843,248.822016
teras,6.0473943,119.683653
terce,4.482147,242.166513
terek,4.3877964,13.739034
teres,5.167351,2584.880791
terfe,4.2252,3.210345
terfs,5.233764,1.764490
terga,5.2357526,1424.764252
terms,5.5094314,1768096.271445
terne,4.713242,700.858111
terns,5.7160745,4379.996777
terra,4.8219123,17258.046068
terre,3.9822333,4908.623816
terry,4.387768,1801.668434
terse,4.9185257,7220.546086
terts,4.975251,47.702644
terza,4.8490357,537.950837
tesla,5.6100516,573.349917
testa,4.833282,2820.252993
teste,3.998883,1637.638072
tests,4.029811,629821.136894
testy,4.3792562,1728.862083
tetes,4.1993346,223.956821
teths,4.457676,1.362793
tetra,4.734472,3668.180099
tetri,4.5077715,12.100668
teuch,4.449088,42.417758
teugh,4.391075,10.787458
tewed,3.8944838,26.465753
tewel,4.050898,7.536392
tewit,3.9762275,2.985317
texas,5.096133,729.896523
texes,4.211732,45.034775
texta,3.8507857,62.692486
texts,4.022902,198049.956644
thack,4.143148,45.793178
thagi,4.4720426,16.504016
thaim,4.6445665,422.564254
thale,5.165987,37.678286
thali,4.8215194,228.156767
thana,4.077758,1288.512946
thane,5.1325116,1578.952808
thang,4.3868966,663.526525
thank,4.402533,259394.251848
thans,5.19902,71.111412
thanx,4.005948,27.817284
tharm,4.6483335,6.340718
thars,5.333574,29.739209
thaws,4.700165,1414.544086
thawt,3.494966,20.428465
thawy,4.0979857,15.457027
thebe,3.7936153,44.981810
theca,4.728976,2029.784436
theed,4.015008,15.493894
theek,3.8238962,42.057731
thees,4.612793,323.550487
theft,3.4567306,63856.701515
thegn,4.3670754,436.472829
theic,4.5351133,78.567755
thein,4.8186707,1920.467616
their,4.971817,17991205.187625
thelf,4.229482,18.998482
thema,4.7610903,413.583833
theme,3.9230187,200086.107373
thens,5.140983,424.076138
theor,4.9764857,641.380156
theow,4.330744,35.941371
there,4.2744246,11413899.093591
therm,4.6000433,1549.419191
these,4.3475595,9999972.230429
thesp,4.6916103,40.725448
theta,4.23865,5597.309038
thete,3.3991473,400.589137
thews,4.6428833,565.664465
thewy,4.0401344,6.931753
thick,3.939092,387135.910559
thief,4.4914045,37001.206516
thigh,3.4032395,40623.178925
thigs,4.6828146,16.458139
thilk,4.233133,98.391307
thill,3.8059242,401.171077
thine,4.9429803,55407.103804
thing,4.170427,1507820.772687
think,4.1909795,3083296.033105
thins,4.9875116,2914.862737
thiol,4.697742,4065.648477
third,4.57463,1539921.749634
thirl,4.658714,65.685856
thoft,3.3461008,25.314867
thole,5.0088706,1113.732574
tholi,4.652254,11.701730
thong,4.2255692,4327.372677
thorn,4.699336,16247.081041
thoro,3.9630122,1777.105403
thorp,4.4780107,162.887026
those,5.1857066,6364720.921881
thots,4.2986045,56.000271
thous,4.9328947,1851.293494
thowl,4.076133,12.377077
thrae,5.347826,32.056507
thraw,4.44857,80.657390
three,4.431565,4602255.120411
threw,4.544142,158379.188225
thrid,4.632168,423.997446
thrip,4.494912,212.293178
throb,4.3922486,6642.415248
throe,5.160256,1800.364262
throw,4.247919,198802.022515
thrum,4.2498846,939.825861
thuds,4.616661,909.385997
thugs,4.460363,5528.173110
thuja,3.8571165,148.485122
thumb,3.7230163,71752.931644
thump,3.8469422,7193.655692
thunk,3.9762073,846.202605
thurl,4.4296474,11.501484
thuya,4.351444,51.174104
thyme,4.356386,8582.889759
thymi,4.001574,65.484891
thymy,3.1681302,100.083615
tians,5.635881,748.416604
tiara,4.6555557,2733.993007
tiare,5.6951923,42.112805
tiars,5.7757845,6.913203
tibia,4.0765224,20250.583203
tical,4.9316216,4155.346806
ticca,4.0704236,45.904395
ticed,4.889462,509.949576
tices,5.489685,1562.239409
tichy,4.1311827,5.098129
ticks,4.722798,13031.967198
ticky,4.109201,188.150532
tidal,5.0004616,50207.087929
tiddy,3.7235205,43.601500
tided,4.31035,813.801110
tides,5.542873,32466.001777
tiefs,5.110653,7.245013
tiers,5.739529,12967.414339
tiffs,3.939686,775.617816
tifos,4.947074,3.068252
tifts,4.0612383,4.456817
tiger,5.065961,28680.601376
tiges,5.4035163,72.653826
tight,3.4713738,170716.434148
tigon,4.6393914,10.887379
tikas,5.2866435,21.747772
tikes,5.367663,83.761535
tikia,4.059068,1.776374
tikis,4.236725,60.288704
tikka,3.9490356,208.151890
tilak,4.877313,142.998447
tilde,5.127761,762.147654
tiled,5.168353,11238.626717
tiler,5.401221,269.307803
tiles,5.7745094,35061.634064
tills,4.6100903,3491.456297
tilly,3.992622,88.824763
tilth,3.884689,3129.302760
tilts,4.6014743,4042.637850
timbo,4.392852,51.668308
timed,4.9260716,21511.095583
timer,5.1851177,16445.422962
times,5.534106,1934852.608595
timid,3.8139238,27593.339675
timon,4.763487,66.644014
timps,4.8911805,17.674048
tinas,5.6481833,22.561802
tinct,3.8794396,1534.600020
tinds,5.1466537,48.976721
tinea,5.5388374,2195.827010
tined,5.1428647,598.790200
tines,5.7416196,3388.412667
tinge,4.9411306,15653.896949
tings,4.9875436,1331.681296
tinks,4.986376,71.702503
tinny,3.9491289,1282.247766
tinto,4.2173967,159.595830
tints,4.5662146,13353.285827
tinty,3.9585128,8.305975
tipis,4.371396,497.595421
tippy,3.66147,312.429950
tipsy,4.692549,3322.770724
tipup,3.649557,9.287018
tired,5.3247776,156913.662651
tires,5.9215956,48945.834525
tirls,5.504621,8.711115
tiros,5.6392226,114.248324
tirrs,4.7765145,2.210366
tirth,4.0417023,23.451062
titan,4.392923,1414.098725
titar,4.552807,9.415235
titas,4.8629994,11.724601
titch,3.5465293,36.764269
titer,4.614932,8631.116559
tithe,4.185048,13731.095737
tithi,2.9787662,264.403683
titin,3.3354564,302.185168
titir,3.4970806,5.135955
titis,3.8095212,150.643467
title,4.5293636,1034962.280309
titre,4.6405807,3975.650194
titty,3.1675434,442.476417
titup,3.707423,1.328211
tiyin,3.8682883,4.031812
tiyns,5.048433,0.0
tizes,5.0253897,18.644812
tizzy,3.089098,384.561950
toads,5.521995,5553.985058
toady,4.9214168,512.323642
toast,4.709777,32056.120044
toaze,4.8779454,7.030040
tocks,4.797357,187.587988
tocky,4.191929,11.910035
tocos,4.399746,12.034633
today,4.900268,911608.052495
todde,4.3390527,5.835907
toddy,3.8023686,2314.775911
todea,5.37914,3.410746
todos,4.465519,2501.047348
toeas,5.8992467,2.501609
toffs,4.0117383,186.409553
toffy,3.403467,57.048262
tofts,4.131995,388.925647
tofus,4.7726235,9.289745
togae,5.2481995,59.317277
togas,5.3566427,492.498547
toged,4.872397,16.053824
toges,5.4716396,6.160629
togue,4.8610325,116.560493
tohos,4.309001,1.681453
toidy,4.7354727,8.724678
toile,5.4653373,517.242980
toils,5.5429773,9083.194558
toing,4.6888347,114.902649
toise,5.636244,205.433339
toits,4.7635784,309.584467
toity,4.1510763,300.708926
tokay,4.716568,100.501843
toked,4.8253727,37.669531
token,4.9684157,55243.011040
toker,5.0871606,23.474778
tokes,5.4325027,222.581879
tokos,4.2854886,46.536175
tolan,5.230958,36.339478
tolar,5.381406,67.351377
tolas,5.7190447,532.208697
toled,5.2387843,23.793655
toles,5.841452,65.291345
tolls,4.6826596,24718.159258
tolly,4.0736313,47.755238
tolts,4.674328,7.126828
tolus,5.312333,12.714166
tolyl,3.9212742,776.829674
toman,5.0006924,324.633401
tombo,3.5933206,65.969954
tombs,4.8268776,30039.058637
tomen,5.128825,60.750805
tomes,5.5988107,2528.253359
tomia,5.060089,68.296584
tomin,4.813149,24.944499
tomme,4.3063583,27.926964
tommy,3.7502275,902.861693
tomos,4.4394326,104.213606
tomoz,3.2729223,6.616181
tonal,5.22471,13194.874176
tondi,4.818922,109.479413
tondo,4.0110016,384.914389
toned,5.219642,11648.379974
toner,5.4652734,2767.135802
tones,5.8149376,70475.367329
toney,5.2061977,60.852606
tonga,4.874932,592.175588
tongs,5.0686035,7707.632611
tonic,4.768657,25924.285255
tonka,4.871362,231.697322
tonks,5.064093,262.272314
tonne,4.590568,11199.893661
tonus,5.291049,2398.645684
tools,4.7030063,351633.650529
tooms,4.459701,32.473642
toons,4.6720104,168.614843
tooth,3.2043605,98464.723315
toots,3.9218264,438.489544
topaz,4.301882,3176.722782
toped,4.9752374,38.420276
topee,4.4988637,171.273757
topek,4.789055,3.524278
toper,5.2377367,465.683873
topes,5.5823064,413.160655
tophe,4.808138,15.076993
tophi,4.438655,348.512350
tophs,4.8648367,2.403386
topic,4.5298967,186193.894263
topis,5.283897,59.136775
topoi,3.995691,1113.354000
topos,4.4225817,2629.747888
toppy,3.7381284,54.217542
toque,4.327089,629.119520
torah,5.1547236,712.197430
toran,5.395057,36.731907
toras,5.8698134,12.419724
torch,4.586843,30538.477241
torcs,5.332073,104.695453
tores,5.9847026,342.551109
toric,4.9433327,1075.469867
torii,4.4425077,312.553884
toros,4.826587,206.695558
torot,3.6254926,14.601290
torrs,4.8442693,54.796500
torse,5.7217684,143.359632
torsi,5.385805,39.775599
torsk,5.0134645,38.602193
torso,4.583329,13795.262856
torta,4.635255,287.009547
torte,4.7781615,430.649812
torts,4.8226924,8325.964431
torus,5.4614205,6661.602525
tosas,4.9352794,2.027612
tosed,5.4244623,11.684654
toses,5.050216,23.624814
toshy,4.6847067,2.904683
tossy,4.2513623,12.370427
tosyl,4.8826876,492.674247
total,4.4464164,2125461.477912
toted,4.427839,616.512287
totem,4.3480964,6369.764279
toter,4.68332,73.636892
totes,5.024223,549.851147
totty,3.2459097,48.880653
touch,4.297179,350034.862958
tough,4.240193,102809.713401
touks,4.9580545,1.716485
touns,5.289631,108.434989
tours,5.4263964,43532.558696
touse,5.414764,446.978653
tousy,4.891949,6.067261
touts,4.5428267,1263.056569
touze,4.498989,8.621560
touzy,3.9701276,3.089232
towai,4.719526,31.317358
towed,4.705223,14315.370525
towel,4.8629317,33486.806428
tower,4.962593,139517.269667
towie,4.9238296,4.852637
towno,3.6653893,10.153391
towns,4.8929143,322100.617411
towny,4.2873306,36.075522
towse,5.041946,7.668742
towsy,4.4946485,10.180665
towts,4.1411123,2.329564
towze,4.1263304,2.875876
towzy,3.5728395,3.843943
toxic,3.9874673,108119.766917
toxin,4.261481,28055.449638
toyed,4.953196,3596.184475
toyer,5.2088537,11.141507
toyon,3.924583,90.728848
toyos,4.381882,2.633091
tozed,4.492214,2.401276
tozes,5.0919194,3.710240
tozie,4.716193,2.957764
trabs,5.2891273,38.471407
trace,5.335643,202998.560672
track,4.592646,348958.978637
tract,4.2016263,184109.109266
trade,5.395708,1462804.385101
trads,5.4681554,52.300981
trady,4.8795652,5.197811
traga,4.196164,26.345080
tragi,4.9047656,1382.434584
trags,5.3134885,4.326836
tragu,4.675995,5.098547
traik,4.9730988,6.559743
trail,5.2829113,113981.940858
train,5.285587,431597.525056
trait,4.565565,45388.680886
tramp,4.7051983,15432.593755
trams,5.413074,4210.124225
trank,4.8251796,85.067783
tranq,4.342188,74.147842
trans,5.6137547,106947.672097
trant,4.4186444,170.021975
trape,5.361341,48.545385
trapo,5.0551734,31.123379
traps,5.4259725,45896.013978
trapt,4.2271447,35.772678
trash,5.1285768,32166.050156
trass,4.8468785,309.219162
trats,4.887971,9.101258
tratt,3.6587481,14.140800
trave,4.960678,480.085012
trawl,4.6412406,8623.928988
trayf,4.4174876,13.433306
trays,5.3445096,21982.861497
tread,5.3368845,35397.871130
treat,4.71618,239628.422604
treck,4.538955,38.619656
treed,4.4491367,895.374835
treen,4.587372,110.894741
trees,5.0434303,659364.641028
trefa,4.9210443,15.631156
treif,4.7729907,25.759857
treks,5.245796,1328.437952
trema,5.191784,100.049579
trems,5.3606772,15.472280
trend,4.9972606,234628.464624
tress,4.794488,2003.907500
trest,4.599454,59.262384
trets,4.8345423,13.047837
trews,5.0737314,285.243126
treyf,4.370044,35.326543
treys,5.2861886,61.255305
triac,5.036554,423.435733
triad,5.2126956,12145.180097
trial,5.281369,910293.914919
tribe,5.044271,131706.564546
trice,5.154107,1680.818894
trick,4.3889503,62539.642496
tride,5.2107077,144.602484
tried,5.2717204,716740.536739
trier,4.6655097,7067.860678
tries,5.8674154,90822.573871
trifa,4.7791014,2.894775
triff,3.6084483,6.156979
trigo,4.7654905,198.108188
trigs,5.111405,26.721359
trike,5.0554266,315.271992
trild,4.874208,8.381956
trill,4.210451,3404.864481
trims,5.210253,1989.751715
trine,5.369693,1609.830828
trins,5.4038167,25.570308
triol,5.0981145,417.441975
trior,4.398185,96.488979
trios,5.5758867,2167.112778
tripe,5.1785407,2099.785265
trips,5.2223144,94315.257031
tripy,4.6178637,5.050917
trist,4.447042,169.261658
trite,4.6488214,6411.659955
troad,5.2188277,20.711790
troak,4.9847827,1.697631
troat,4.5818377,42.034679
trock,4.4226246,49.584967
trode,5.232756,790.567044
trods,5.3048487,32.157452
trogs,5.14821,41.106587
trois,5.5934286,3151.248368
troke,5.0725703,43.313363
troll,4.246052,3609.136058
tromp,4.5383806,186.363697
trona,5.2696366,630.146777
tronc,4.7309375,99.982993
trone,5.39773,158.610512
tronk,4.6586742,37.861629
trons,5.4504385,483.589102
troop,4.0483117,36786.452099
trooz,3.5908663,1.565210
trope,5.19936,5752.968892
tropo,4.0472407,128.934870
troth,4.002841,3438.684586
trots,4.723556,1383.774516
trout,4.151282,64047.248846
trove,4.7989783,3111.851776
trows,4.9575033,93.472442
troys,5.184615,50.262010
truce,4.919615,21946.114586
truck,4.1644907,216107.740317
trued,5.0401053,462.819196
truer,4.432696,11033.985955
trues,5.64225,116.101912
trugo,4.5480638,1.919494
trugs,4.891493,19.996700
trull,3.9849494,198.090937
truly,4.612711,319643.035879
trump,4.2754283,7969.547317
trunk,4.3985257,113324.572249
truss,4.4244223,16247.237302
trust,4.2289634,703825.753559
truth,3.7408967,797958.654231
tryer,4.2839136,54.497423
tryke,4.6692924,4.145805
tryma,4.6827974,3.142512
tryps,4.8225894,28.812977
tryst,4.0477705,1887.630347
tsade,5.3183336,16.483136
tsadi,4.9983954,7.720489
tsars,4.7465396,809.027338
tsked,4.6853156,305.017373
tsuba,4.632644,122.752275
tsubo,4.460975,310.487470
tuans,5.425667,13.337005
tuart,4.3596063,77.372620
tuath,3.9622443,119.706331
tubae,4.9887843,102.224604
tubal,4.619832,4971.549146
tubar,4.7772446,28.860027
tubas,5.0899334,413.224531
tubby,3.2838547,459.926270
tubed,4.5736084,783.366401
tuber,4.8357744,9314.952581
tubes,5.1808033,177396.136292
tucks,4.501282,2008.051914
tufas,4.924923,179.680541
tuffe,3.6552088,9.438848
tuffs,3.7137597,4983.648585
tufts,3.834897,11190.591940
tufty,3.227379,175.411763
tugra,4.7353444,21.738945
tuile,5.180362,49.709895
tuina,5.021981,18.313994
tuism,4.768522,13.557438
tuktu,2.6576173,6.635412
tules,5.55395,428.950079
tulip,4.54623,5190.106847
tulle,4.3233576,1753.595731
tulpa,4.7443886,37.170044
tulps,4.917429,3.336895
tulsi,4.944773,191.198624
tumid,4.438577,1740.227716
tummy,3.4468007,3831.183447
tumor,4.7169847,157632.367812
tumps,4.663779,34.859675
tumpy,4.051223,3.016502
tunas,5.440501,1269.256364
tunds,4.9260674,151.045969
tuned,4.9226995,27762.768859
tuner,5.1730657,3776.708168
tunes,5.526109,22288.169440
tungs,4.7675767,74.465454
tunic,4.478096,13005.025794
tunny,3.7326312,900.425636
tupek,4.4999833,7.513928
tupik,4.1989145,19.274251
tuple,4.8419557,5715.665618
tuque,3.3448067,92.895295
turbo,4.5797114,7764.784342
turds,5.109409,413.977765
turfs,4.7829995,547.392377
turfy,4.1778374,655.373284
turks,4.943242,202.077071
turme,5.0029154,6.225710
turms,5.0568304,22.105626
turns,5.2650557,244556.872715
turnt,4.0647936,61.029167
turon,4.941761,16.513978
turps,5.068784,203.119662
turrs,4.5477753,9.280077
tushy,4.3850665,24.627172
tusks,4.0015554,6075.811074
tusky,4.3546906,48.825434
tutee,3.6601315,276.070154
tutes,4.738157,689.972675
tutor,4.149303,31543.166680
tutti,3.1420727,2117.893066
tutty,2.9461493,35.772118
tutus,3.4947207,285.017595
tuxes,4.7519794,252.108210
tuyer,4.9232936,17.303686
twaes,5.388752,1.529809
twain,4.6291566,5805.415249
twals,5.0100536,0.098128
twang,4.161123,2256.503717
twank,4.178682,4.899546
twats,4.2314315,65.906714
tways,4.694307,9.507150
tweak,4.455576,1962.466319
tweed,3.7901754,4169.146749
tweel,3.9479976,31.620039
tween,3.9350302,15529.374732
tweep,3.694848,9.456457
tweer,4.0527754,16.919725
tweet,3.1940856,1800.083904
twerk,4.270026,26.580951
twerp,4.3677187,255.069242
twice,4.4894915,358033.835536
twier,4.875501,4.821289
twigs,4.45625,24079.011662
twill,3.5776246,5022.910117
twilt,3.6035945,4.853678
twine,4.7214465,13343.201325
twink,3.9670708,125.369693
twins,4.765564,42101.333380
twiny,4.1586843,7.604300
twire,4.8678536,26.407526
twirk,4.119617,3.620623
twirl,4.4354777,1913.922998
twirp,4.2119794,23.863380
twist,3.7944005,47410.375014
twite,3.987294,59.011327
twits,4.0282397,193.768888
twixt,2.8001084,3299.971236
twocs,4.579279,0.0
twoer,4.904152,4.699668
twonk,4.0184383,7.923364
twyer,4.490504,85.286683
tyees,4.636698,7.871486
tyers,5.308302,103.612040
tying,4.225432,26217.661557
tyiyn,3.7082217,3.496688
tykes,4.9531446,183.971262
tyler,5.012378,168.159566
tymps,4.4565024,3.988122
tynde,4.6975245,7.199943
tyned,4.7599635,22.687361
tynes,5.328951,105.663783
typal,4.5746717,146.060377
typed,4.5160503,31452.516384
types,5.101144,941468.227667
typey,3.883337,48.654737
typic,4.0683227,377.568132
typos,4.8283,1103.959265
typps,3.8420308,2.864988
typto,3.6081011,2.588685
tyran,4.980453,156.848400
tyred,4.9386077,718.056179
tyres,5.5074673,10983.112395
tyros,5.235852,352.257224
tythe,3.783554,312.654901
tzars,4.89705,24.895928
ubacs,4.667522,1.819462
ubity,4.1275105,2.515162
udals,5.093544,1.203271
udder,3.9767017,6799.589597
udons,4.8957973,1.156637
udyog,3.8333793,15.342863
ugali,4.501608,106.480644
ugged,3.5666854,24.585869
uhlan,4.56766,44.310639
uhuru,2.7068222,106.780332
ukase,4.9995055,967.794481
ulama,3.953506,2605.769757
ulans,5.2821116,9.354445
